term$ELI$UE$address$changeDate$closureDate$displayAddress$documentDate$documentType$documentTypeEnum$legislativeCommittee$links$number$passed$principleOfSubsidiarity$processStartDate$shortenProcedure$title$titleFinal$urgencyStatus$printsConsideredJointly$otherDocuments$webGeneratedDate$comments$rclLink$rclNum
3$MP/1997/809$NO$WMP19970830809$1997-11-07T00:00:00$1997-11-19$M.P. 1997 nr 83 poz. 809$1997-11-07$lista kandydatów$$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WMP19970830809', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/MP/1997/809/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/MP/1997/809', 'rel': 'eli-api'}]$24$True$False$1997-11-07$False$Lista posłów zgłoszonych na członków Krajowej Rady Sądownictwa$w sprawie wyboru posłów członków Krajowej Rady Sądownictwa$NORMAL$$$$$$
3$DU/1998/578$NO$WDU19980910578$1997-11-05T00:00:00$1998-06-05$Dz.U. 1998 nr 91 poz. 578$1997-11-05$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19980910578', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1998/578/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1998/578', 'rel': 'eli-api'}]$25$True$False$1997-11-06$False$Poselski projekt ustawy o samorządzie powiatowym$ $NORMAL$$$$$$
3$$NO$$1997-11-20T00:00:00$1997-11-20$$1997-11-20$wniosek$$False$[]$26$True$False$1997-11-20$False$Przedstawiony przez Prezydium Sejmu wniosek w sprawie wyboru składu osobowego Komisji Etyki Poselskiej$w sprawie wyboru składu osobowego Komisji Etyki Poselskiej$NORMAL$$$$$$
3$$NO$$1997-10-02T00:00:00$1998-02-06$$1997-10-02$orzeczenie$$False$[]$27$True$False$1997-10-02$False$Orzeczenie Trybunału Konstytucyjnego z dnia 23 września 1997 r. sygn. akt K. 25/96 w sprawie niezgodności z Konstytucją art. 10 ust. 1 pkt 3 oraz art. 11 ust.1 pkt 3 w związku z art. 4 ust. 1 ustawy z dnia 17 października 1991 r. o rewaloryzacji emerytur i rent, o zasadach ustalania emerytur i rent oraz o zmianie niektórych ustaw$ $NORMAL$$$$$$
3$$NO$$1997-10-15T00:00:00$1998-02-06$$1997-10-15$orzeczenie$$False$[]$28$True$False$1997-10-15$False$Orzeczenie Trybunału Konstytucyjnego z dnia 29 września 1997 r. sygn. akt K. 15/97 w sprawie niezgodności z przepisami konstytucyjnymi utrzymanymi w mocy art. 44 ust. 2 pkt 1 ustawy z dnia 5 lipca 1996 r. o służbie cywilnej$ $NORMAL$$$$$$
3$DU/1998/860$NO$WDU19981310860$1997-11-10T00:00:00$1998-06-18$Dz.U. 1998 nr 131 poz. 860$1997-11-10$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19981310860', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1998/860/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1998/860', 'rel': 'eli-api'}]$29$True$False$1997-11-12$False$Przedstawiony przez Prezydenta Rzeczypospolitej Polskiej projekt ustawy o zmianie ustawy o ujawnieniu pracy lub służby w organach bezpieczeństwa państwa lub współpracy z nimi w latach 1944 - 1990 osób pełniących funkcje publiczne$ $NORMAL$['217']$$$$$
3$DU/1998/42$NO$WDU19980120042$1997-11-12T00:00:00$1998-01-08$Dz.U. 1998 nr 12 poz. 42$1997-11-12$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19980120042', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1998/42/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1998/42', 'rel': 'eli-api'}]$30$True$False$1997-11-12$False$Rządowy projekt ustawy o ratyfikacji Konkordatu między Stolicą Apostolską i Rzecząpospolitą Polską$ $NORMAL$$$$$$
3$DU/1998/1016$NO$WDU19981551016$1997-11-13T00:00:00$1998-12-18$Dz.U. 1998 nr 155 poz. 1016$1997-11-13$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19981551016', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1998/1016/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1998/1016', 'rel': 'eli-api'}]$31$True$False$1997-11-13$False$Przedstawiony przez Prezydenta Rzeczypospolitej Polskiej projekt ustawy o utworzeniu Archiwum Obywatelskiego oraz o powszechnym udostępnianiu dokumentacji wytworzonej w latach 1944 - 1990 przez organy bezpieczeństwa państwa$ $NORMAL$['252']$$$$$
3$$NO$$1997-11-19T00:00:00$1997-11-19$$1997-11-19$wniosek$$False$[]$39$True$False$1997-11-18$False$Przedstawiony przez Prezydium Sejmu wniosek w sprawie zmian w składach osobowych Komisji Sejmowych$w sprawie zmian w składach osobowych komisji sejmowych$NORMAL$$$$$$
3$$NO$$1997-11-19T00:00:00$1997-11-20$$1997-11-19$projekt uchwały$DRAFT_RESOLUTION$False$[]$40$True$False$1997-11-18$False$Przedstawiony przez Prezydium Sejmu projekt uchwały w sprawie ustalenia liczby członków Komisji do Spraw Służb Specjalnych oraz trybu zgłaszania kandydatów na członków Komisji$w sprawie ustalenia liczby członków Komisji do Spraw Służb Specjalnych oraz trybu zgłaszania kandydatów na członków Komisji$NORMAL$$$$$$
3$$NO$$1997-11-19T00:00:00$1998-01-23$$1997-11-19$informacja innych organów$$False$[]$41$True$False$1997-11-07$False$"Przedstawiony przez Prezesa Narodowego Banku Polskiego ""Raport o stanie pieniądza w 1997 r."""$ $NORMAL$$$$$$
3$DU/1998/310$NO$WDU19980500310$1997-11-19T00:00:00$1998-02-19$Dz.U. 1998 nr 50 poz. 310$1997-11-19$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19980500310', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1998/310/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1998/310', 'rel': 'eli-api'}]$42$True$False$1997-11-18$False$Poselski projekt ustawy o zmianie ustawy o szkolnictwie wyższym$ $NORMAL$$$$$$
3$$NO$$1997-11-06T00:00:00$1998-04-02$$1997-11-06$projekt ustawy$BILL$False$[]$43$False$False$1997-11-19$False$Poselski projekt ustawy o zmianie ustawy o prokuraturze$ $NORMAL$$$$$$
3$$NO$$1997-11-10T00:00:00$1998-10-28$$1997-11-10$projekt ustawy$BILL$False$[]$44$False$False$1997-11-19$False$Poselski projekt ustawy zmieniającej ustawę o zmianie zakresu działania niektórych miast oraz o miejskich strefach usług publicznych$ $NORMAL$$$$$$
3$DU/1998/203$NO$WDU19980370203$1997-11-18T00:00:00$1998-02-06$Dz.U. 1998 nr 37 poz. 203$1997-11-18$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19980370203', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1998/203/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1998/203', 'rel': 'eli-api'}]$45$True$False$1997-11-18$False$Rządowy projekt ustawy o uznaniu stopni naukowych, dyplomów i tytułów zawodowych nadanych przez Polski Uniwersytet Na Obczyźnie$ $NORMAL$$$$$$
3$DU/1997/1083$NO$WDU19971601083$1997-11-25T00:00:00$1997-12-12$Dz.U. 1997 nr 160 poz. 1083$1997-11-25$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19971601083', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1997/1083/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1997/1083', 'rel': 'eli-api'}]$46$True$False$1997-11-26$False$Rządowy projekt ustawy o zmianie ustawy - Przepisy wprowadzające Kodeks karny, ustawy - Przepisy wprowadzające Kodeks postępowania karnego, ustawy Kodeks karny wykonawczy oraz niektórych innych ustaw$ $NORMAL$$$$$$
3$$NO$$1997-11-25T00:00:00$1997-12-04$$1997-11-25$projekt ustawy$BILL$False$[]$47$False$False$1997-11-26$False$Rządowy projekt ustawy o zmianie ustawy o funduszach inwestycyjnych$ $URGENT$$$$$$
3$$NO$$1997-11-25T00:00:00$1997-12-04$$1997-11-25$projekt ustawy$BILL$False$[]$48$False$False$1997-11-26$False$Rządowy projekt ustawy o zmianie ustawy o funduszach przemysłowych i ich prywatyzacji w związku z reformą systemu ubezpieczeń społecznych$ $URGENT$$$$$$
3$DU/1997/1043$NO$WDU19971581043$1997-11-25T00:00:00$1997-12-04$Dz.U. 1997 nr 158 poz. 1043$1997-11-25$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19971581043', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1997/1043/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1997/1043', 'rel': 'eli-api'}]$49$True$False$1997-11-26$False$Rządowy projekt ustawy o zmianie ustawy o usługach turystycznych$ $URGENT$$$$$$
3$DU/1997/1045$NO$WDU19971581045$1997-11-25T00:00:00$1997-12-12$Dz.U. 1997 nr 158 poz. 1045$1997-11-25$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19971581045', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1997/1045/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1997/1045', 'rel': 'eli-api'}]$50$True$False$1997-11-26$False$Rządowy projekt ustawy o zmianie ustawy o warunkach wykonywania krajowego drogowego przewozu osób$ $URGENT$$$$$$
3$DU/1998/607$NO$WDU19980980607$1997-11-26T00:00:00$1997-12-17$Dz.U. 1998 nr 98 poz. 607$1997-11-26$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19980980607', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1998/607/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1998/607', 'rel': 'eli-api'}]$51$True$False$1997-11-26$False$Rządowy projekt ustawy o zmianie ustawy - Prawo o ustroju sądów powszechnych$o zmianie ustawy - Prawo o ustroju sądów powszechnych oraz niektórych innych ustaw$NORMAL$$$$$$
3$$NO$$1997-11-26T00:00:00$1997-12-09$$1997-11-26$projekt ustawy$BILL$False$[]$52$False$False$1997-11-26$False$Rządowy projekt ustawy o zmianie ustawy - Ordynacja podatkowa oraz ustawy o zobowiązaniach podatkowych$ $NORMAL$$$$$$
3$$NO$$1997-11-26T00:00:00$1997-12-30$$1997-11-26$projekt ustawy$BILL$False$[]$53$False$False$1997-11-26$False$Rządowy projekt ustawy o zmianie ustawy o planowaniu rodziny, ochronie płodu ludzkiego i warunkach dopuszczalności przerywania ciąży$ $URGENT$$$$$$
3$DU/1997/1041$NO$WDU19971581041$1997-11-26T00:00:00$1997-12-04$Dz.U. 1997 nr 158 poz. 1041$1997-11-26$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19971581041', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1997/1041/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1997/1041', 'rel': 'eli-api'}]$54$True$False$1997-11-26$False$Rządowy projekt ustawy zmieniającej ustawę o zmianie ustawy o zakładach opieki zdrowotnej oraz o zmianie niektórych innych ustaw$ $URGENT$$$$$$
3$DU/1997/1042$NO$WDU19971581042$1997-11-26T00:00:00$1997-12-04$Dz.U. 1997 nr 158 poz. 1042$1997-11-26$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19971581042', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1997/1042/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1997/1042', 'rel': 'eli-api'}]$55$True$False$1997-11-26$False$Rządowy projekt ustawy o zmianie ustawy - Prawo budżetowe i ustawy - Prawo energetyczne$ $URGENT$$$$$$
3$$NO$$1997-11-26T00:00:00$1997-12-30$$1997-11-26$projekt ustawy$BILL$False$[]$56$False$False$1997-11-26$False$Rządowy projekt ustawy o waloryzacji w 1998 r. niektórych emerytur i rent oraz o zmianie niektórych ustaw$ $URGENT$$$$$$
3$DU/1997/1044$NO$WDU19971581044$1997-11-26T00:00:00$1997-12-04$Dz.U. 1997 nr 158 poz. 1044$1997-11-26$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19971581044', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1997/1044/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1997/1044', 'rel': 'eli-api'}]$57$True$False$1997-11-26$False$Rządowy projekt ustawy o zmianie ustawy o dopłatach do oprocentowania niektórych kredytów bankowych$ $URGENT$$$$$$
3$DU/1997/1085$NO$WDU19971601085$1997-11-26T00:00:00$1997-12-18$Dz.U. 1997 nr 160 poz. 1085$1997-11-26$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19971601085', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1997/1085/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1997/1085', 'rel': 'eli-api'}]$58$True$False$1997-11-26$False$Rządowy projekt ustawy o zmianie ustawy o cenach$ $URGENT$$$$$$
3$DU/1997/1082$NO$WDU19971601082$1997-11-26T00:00:00$1997-12-12$Dz.U. 1997 nr 160 poz. 1082$1997-11-26$projekt ustawy$BILL$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU19971601082', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/DU/1997/1082/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/DU/1997/1082', 'rel': 'eli-api'}]$59$True$False$1997-11-26$False$Rządowy projekt ustawy o zmianie ustawy o rehabilitacji zawodowej i społecznej oraz zatrudnianiu osób niepełnosprawnych$ $URGENT$$$$$$
4$MP/2001/584$NO$WMP20010370584$2001-10-19T00:00:00$2001-10-19$M.P. 2001 nr 37 poz. 584$2001-10-19$projekt uchwały$DRAFT_RESOLUTION$False$[{'href': 'https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WMP20010370584', 'rel': 'isap'}, {'href': 'https://eli.gov.pl/eli/MP/2001/584/ogl', 'rel': 'eli'}, {'href': 'https://api.sejm.gov.pl/eli/acts/MP/2001/584', 'rel': 'eli-api'}]$1$True$False$2001-10-19$False$Poselski projekt uchwały w sprawie ustalenia liczby wicemarszałków Sejmu Rzeczypospolitej Polskiej$w sprawie ustalenia liczby wicemarszałków Sejmu$NORMAL$$$$$$
